series_id,game_id,game_number,year,date,patch,side,team,champion,pick_index,champion_games_before,champion_wins_before,champion_win_rate_before,champion_season_games_before,champion_season_wins_before,champion_season_win_rate_before,champion_patch_games_before,champion_patch_wins_before,champion_patch_win_rate_before,team_champion_games_before,team_champion_wins_before,team_champion_win_rate_before,picked_side_won
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376019,1,2026,2026-04-02 10:15:16+00:00,16.06,RED,DN SOOPers,Yone,3,8,3,0.375,8,3,0.375,0,0,,2,0,0.0,1
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376019,1,2026,2026-04-02 10:15:16+00:00,16.06,RED,DN SOOPers,Yorick,4,4,1,0.25,4,1,0.25,1,0,0.0,1,1,1.0,1
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376019,1,2026,2026-04-02 10:15:16+00:00,16.06,RED,DN SOOPers,Leona,5,13,5,0.38461538461538464,13,5,0.38461538461538464,1,0,0.0,1,0,0.0,1
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,BLUE,Kiwoom DRX,Ryze,1,39,26,0.6666666666666666,39,26,0.6666666666666666,3,2,0.6666666666666666,2,2,1.0,0
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,BLUE,Kiwoom DRX,Ambessa,2,33,17,0.5151515151515151,33,17,0.5151515151515151,2,0,0.0,5,2,0.4,0
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,BLUE,Kiwoom DRX,Varus,3,23,13,0.5652173913043478,23,13,0.5652173913043478,1,1,1.0,0,0,,0
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,BLUE,Kiwoom DRX,Anivia,4,9,3,0.3333333333333333,9,3,0.3333333333333333,2,1,0.5,0,0,,0
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,BLUE,Kiwoom DRX,Gnar,5,25,15,0.6,25,15,0.6,2,2,1.0,5,4,0.8,0
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,RED,DN SOOPers,Cassiopeia,1,9,4,0.4444444444444444,9,4,0.4444444444444444,1,0,0.0,2,0,0.0,1
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,RED,DN SOOPers,Bard,2,18,11,0.6111111111111112,18,11,0.6111111111111112,1,1,1.0,0,0,,1
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,RED,DN SOOPers,Sivir,3,17,10,0.5882352941176471,17,10,0.5882352941176471,1,0,0.0,2,0,0.0,1
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,RED,DN SOOPers,Naafiri,4,3,1,0.3333333333333333,3,1,0.3333333333333333,0,0,,2,1,0.5,1
2026_20260402_DN_SOOPers_vs_Kiwoom_DRX_S3,LOLTMNT02_376026,2,2026,2026-04-02 11:09:57+00:00,16.06,RED,DN SOOPers,Sylas,5,8,5,0.625,8,5,0.625,0,0,,0,0,,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,BLUE,KT Rolster,Ezreal,1,28,11,0.39285714285714285,28,11,0.39285714285714285,2,1,0.5,2,0,0.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,BLUE,KT Rolster,Karma,2,13,7,0.5384615384615384,13,7,0.5384615384615384,0,0,,1,0,0.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,BLUE,KT Rolster,Jayce,3,15,6,0.4,15,6,0.4,4,2,0.5,2,1,0.5,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,BLUE,KT Rolster,Xin Zhao,4,37,16,0.43243243243243246,37,16,0.43243243243243246,3,1,0.3333333333333333,1,0,0.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,BLUE,KT Rolster,Zoe,5,9,6,0.6666666666666666,9,6,0.6666666666666666,0,0,,2,2,1.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,RED,Gen.G,Aurora,1,24,10,0.4166666666666667,24,10,0.4166666666666667,0,0,,3,3,1.0,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,RED,Gen.G,Ashe,2,13,9,0.6923076923076923,13,9,0.6923076923076923,2,2,1.0,3,3,1.0,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,RED,Gen.G,Seraphine,3,11,9,0.8181818181818182,11,9,0.8181818181818182,2,2,1.0,3,3,1.0,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,RED,Gen.G,K'Sante,4,27,15,0.5555555555555556,27,15,0.5555555555555556,2,1,0.5,0,0,,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_377156,1,2026,2026-04-03 08:10:24+00:00,16.06,RED,Gen.G,Nocturne,5,17,9,0.5294117647058824,17,9,0.5294117647058824,1,1,1.0,1,1,1.0,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,BLUE,Gen.G,Pantheon,1,32,19,0.59375,32,19,0.59375,2,2,1.0,3,3,1.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,BLUE,Gen.G,Varus,2,24,13,0.5416666666666666,24,13,0.5416666666666666,2,1,0.5,3,3,1.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,BLUE,Gen.G,Azir,3,34,13,0.38235294117647056,34,13,0.38235294117647056,3,0,0.0,2,2,1.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,BLUE,Gen.G,Neeko,4,24,15,0.625,24,15,0.625,1,0,0.0,2,2,1.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,BLUE,Gen.G,Jhin,5,18,8,0.4444444444444444,18,8,0.4444444444444444,1,0,0.0,3,3,1.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,RED,KT Rolster,Ryze,1,40,26,0.65,40,26,0.65,4,2,0.5,3,2,0.6666666666666666,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,RED,KT Rolster,Sivir,2,18,11,0.6111111111111112,18,11,0.6111111111111112,2,1,0.5,0,0,,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,RED,KT Rolster,Bard,3,19,12,0.631578947368421,19,12,0.631578947368421,2,2,1.0,1,0,0.0,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,RED,KT Rolster,Renekton,4,30,14,0.4666666666666667,30,14,0.4666666666666667,2,0,0.0,5,1,0.2,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376203,2,2026,2026-04-03 08:58:48+00:00,16.06,RED,KT Rolster,Aatrox,5,14,5,0.35714285714285715,14,5,0.35714285714285715,0,0,,0,0,,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,BLUE,Gen.G,Ambessa,1,34,17,0.5,34,17,0.5,3,0,0.0,3,3,1.0,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,BLUE,Gen.G,Wukong,2,28,13,0.4642857142857143,28,13,0.4642857142857143,0,0,,4,4,1.0,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,BLUE,Gen.G,Annie,3,2,2,1.0,2,2,1.0,1,1,1.0,1,1,1.0,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,BLUE,Gen.G,Caitlyn,4,4,1,0.25,4,1,0.25,0,0,,0,0,,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,BLUE,Gen.G,Elise,5,3,2,0.6666666666666666,3,2,0.6666666666666666,0,0,,0,0,,0
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,RED,KT Rolster,Jarvan IV,1,37,19,0.5135135135135135,37,19,0.5135135135135135,4,2,0.5,1,1,1.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,RED,KT Rolster,Yunara,2,39,21,0.5384615384615384,39,21,0.5384615384615384,3,2,0.6666666666666666,4,2,0.5,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,RED,KT Rolster,Alistar,3,23,8,0.34782608695652173,23,8,0.34782608695652173,1,0,0.0,2,0,0.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,RED,KT Rolster,Zaahen,4,17,11,0.6470588235294118,17,11,0.6470588235294118,0,0,,1,1,1.0,1
2026_20260403_Gen_G_vs_KT_Rolster_S2,LOLTMNT02_376207,3,2026,2026-04-03 09:48:35+00:00,16.06,RED,KT Rolster,Akali,5,11,4,0.36363636363636365,11,4,0.36363636363636365,0,0,,2,1,0.5,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,BLUE,HANJIN BRION,Pantheon,1,33,20,0.6060606060606061,33,20,0.6060606060606061,3,3,1.0,4,1,0.25,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,BLUE,HANJIN BRION,Jayce,2,16,7,0.4375,16,7,0.4375,5,3,0.6,0,0,,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,BLUE,HANJIN BRION,Anivia,3,10,3,0.3,10,3,0.3,3,1,0.3333333333333333,0,0,,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,BLUE,HANJIN BRION,Ezreal,4,29,12,0.41379310344827586,29,12,0.41379310344827586,3,2,0.6666666666666666,3,1,0.3333333333333333,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,BLUE,HANJIN BRION,Elise,5,4,2,0.5,4,2,0.5,1,0,0.0,3,2,0.6666666666666666,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,RED,BNK FEARX,Ryze,1,41,26,0.6341463414634146,41,26,0.6341463414634146,5,2,0.4,4,4,1.0,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,RED,BNK FEARX,Jarvan IV,2,38,20,0.5263157894736842,38,20,0.5263157894736842,5,3,0.6,5,2,0.4,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,RED,BNK FEARX,Bard,3,20,12,0.6,20,12,0.6,3,2,0.6666666666666666,2,1,0.5,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,RED,BNK FEARX,Jhin,4,19,9,0.47368421052631576,19,9,0.47368421052631576,2,1,0.5,2,1,0.5,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_376241,1,2026,2026-04-03 11:10:37+00:00,16.06,RED,BNK FEARX,Yorick,5,5,2,0.4,5,2,0.4,2,1,0.5,0,0,,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,BLUE,BNK FEARX,Karma,1,14,8,0.5714285714285714,14,8,0.5714285714285714,1,1,1.0,3,3,1.0,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,BLUE,BNK FEARX,Ashe,2,14,9,0.6428571428571429,14,9,0.6428571428571429,3,2,0.6666666666666666,2,2,1.0,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,BLUE,BNK FEARX,Wukong,3,29,13,0.4482758620689655,29,13,0.4482758620689655,1,0,0.0,1,1,1.0,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,BLUE,BNK FEARX,Galio,4,12,8,0.6666666666666666,12,8,0.6666666666666666,0,0,,2,1,0.5,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,BLUE,BNK FEARX,Kennen,5,12,7,0.5833333333333334,12,7,0.5833333333333334,0,0,,2,2,1.0,0
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,RED,HANJIN BRION,Xin Zhao,1,38,17,0.4473684210526316,38,17,0.4473684210526316,4,2,0.5,2,1,0.5,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,RED,HANJIN BRION,Caitlyn,2,5,1,0.2,5,1,0.2,1,0,0.0,0,0,,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,RED,HANJIN BRION,Seraphine,3,12,9,0.75,12,9,0.75,3,2,0.6666666666666666,0,0,,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,RED,HANJIN BRION,Annie,4,3,2,0.6666666666666666,3,2,0.6666666666666666,2,1,0.5,0,0,,1
2026_20260403_BNK_FEARX_vs_HANJIN_BRION_S2,LOLTMNT02_377199,2,2026,2026-04-03 12:14:25+00:00,16.06,RED,HANJIN BRION,K'Sante,5,28,15,0.5357142857142857,28,15,0.5357142857142857,3,1,0.3333333333333333,2,0,0.0,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,BLUE,Hanwha Life Esports,Pantheon,1,34,21,0.6176470588235294,34,21,0.6176470588235294,4,4,1.0,1,1,1.0,0
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,BLUE,Hanwha Life Esports,Aurora,2,25,10,0.4,25,10,0.4,1,0,0.0,3,0,0.0,0
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,BLUE,Hanwha Life Esports,Anivia,3,11,4,0.36363636363636365,11,4,0.36363636363636365,4,2,0.5,0,0,,0
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,BLUE,Hanwha Life Esports,Jhin,4,20,9,0.45,20,9,0.45,3,1,0.3333333333333333,1,0,0.0,0
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,BLUE,Hanwha Life Esports,Nautilus,5,23,12,0.5217391304347826,23,12,0.5217391304347826,2,1,0.5,2,1,0.5,0
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,RED,T1,Azir,1,35,14,0.4,35,14,0.4,4,1,0.25,5,4,0.8,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,RED,T1,Xin Zhao,2,39,18,0.46153846153846156,39,18,0.46153846153846156,5,3,0.6,4,2,0.5,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,RED,T1,Jayce,3,17,8,0.47058823529411764,17,8,0.47058823529411764,6,4,0.6666666666666666,2,2,1.0,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,RED,T1,Neeko,4,25,16,0.64,25,16,0.64,2,1,0.5,2,1,0.5,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376401,1,2026,2026-04-04 08:08:38+00:00,16.06,RED,T1,Caitlyn,5,6,2,0.3333333333333333,6,2,0.3333333333333333,2,1,0.5,0,0,,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,BLUE,T1,Gnar,1,26,15,0.5769230769230769,26,15,0.5769230769230769,3,2,0.6666666666666666,2,1,0.5,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,BLUE,T1,Lee Sin,2,8,6,0.75,8,6,0.75,0,0,,0,0,,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,BLUE,T1,Annie,3,4,3,0.75,4,3,0.75,3,2,0.6666666666666666,0,0,,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,BLUE,T1,Lucian,4,20,9,0.45,20,9,0.45,0,0,,1,0,0.0,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,BLUE,T1,Nami,5,16,6,0.375,16,6,0.375,1,0,0.0,2,1,0.5,1
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,RED,Hanwha Life Esports,Jarvan IV,1,39,20,0.5128205128205128,39,20,0.5128205128205128,6,3,0.5,3,1,0.3333333333333333,0
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,RED,Hanwha Life Esports,Yunara,2,40,22,0.55,40,22,0.55,4,3,0.75,1,0,0.0,0
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,RED,Hanwha Life Esports,Lulu,3,21,10,0.47619047619047616,21,10,0.47619047619047616,1,1,1.0,1,0,0.0,0
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,RED,Hanwha Life Esports,Taliyah,4,34,13,0.38235294117647056,34,13,0.38235294117647056,1,0,0.0,2,1,0.5,0
2026_20260404_Hanwha_Life_Esports_vs_T1_S2,LOLTMNT02_376413,2,2026,2026-04-04 09:08:12+00:00,16.06,RED,Hanwha Life Esports,Vayne,5,1,1,1.0,1,1,1.0,1,1,1.0,0,0,,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,BLUE,Dplus Kia,Karma,1,15,8,0.5333333333333333,15,8,0.5333333333333333,2,1,0.5,2,1,0.5,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,BLUE,Dplus Kia,Orianna,2,29,14,0.4827586206896552,29,14,0.4827586206896552,2,1,0.5,2,0,0.0,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,BLUE,Dplus Kia,Jhin,3,21,9,0.42857142857142855,21,9,0.42857142857142855,4,1,0.25,2,0,0.0,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,BLUE,Dplus Kia,Wukong,4,30,13,0.43333333333333335,30,13,0.43333333333333335,2,0,0.0,4,2,0.5,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,BLUE,Dplus Kia,Gnar,5,27,16,0.5925925925925926,27,16,0.5925925925925926,4,3,0.75,2,2,1.0,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,RED,Kiwoom DRX,Ezreal,1,30,13,0.43333333333333335,30,13,0.43333333333333335,4,3,0.75,2,0,0.0,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,RED,Kiwoom DRX,Xin Zhao,2,40,19,0.475,40,19,0.475,6,4,0.6666666666666666,9,4,0.4444444444444444,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,RED,Kiwoom DRX,Ryze,3,42,26,0.6190476190476191,42,26,0.6190476190476191,6,2,0.3333333333333333,3,2,0.6666666666666666,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,RED,Kiwoom DRX,Neeko,4,26,17,0.6538461538461539,26,17,0.6538461538461539,3,2,0.6666666666666666,4,2,0.5,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_377394,1,2026,2026-04-04 10:30:33+00:00,16.06,RED,Kiwoom DRX,Kennen,5,13,7,0.5384615384615384,13,7,0.5384615384615384,1,0,0.0,3,1,0.3333333333333333,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,BLUE,Dplus Kia,Jarvan IV,1,40,20,0.5,40,20,0.5,7,3,0.42857142857142855,7,4,0.5714285714285714,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,BLUE,Dplus Kia,Annie,2,5,4,0.8,5,4,0.8,4,3,0.75,0,0,,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,BLUE,Dplus Kia,Renekton,3,31,14,0.45161290322580644,31,14,0.45161290322580644,3,0,0.0,1,0,0.0,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,BLUE,Dplus Kia,Corki,4,31,14,0.45161290322580644,31,14,0.45161290322580644,2,0,0.0,4,0,0.0,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,BLUE,Dplus Kia,Anivia,5,12,4,0.3333333333333333,12,4,0.3333333333333333,5,2,0.4,2,0,0.0,1
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,RED,Kiwoom DRX,Yunara,1,41,22,0.5365853658536586,41,22,0.5365853658536586,5,3,0.6,8,3,0.375,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,RED,Kiwoom DRX,Ambessa,2,35,17,0.4857142857142857,35,17,0.4857142857142857,4,0,0.0,6,2,0.3333333333333333,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,RED,Kiwoom DRX,K'Sante,3,29,16,0.5517241379310345,29,16,0.5517241379310345,4,2,0.5,4,4,1.0,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,RED,Kiwoom DRX,Bard,4,21,12,0.5714285714285714,21,12,0.5714285714285714,4,2,0.5,4,2,0.5,0
2026_20260404_Dplus_Kia_vs_Kiwoom_DRX_S3,LOLTMNT02_376440,2,2026,2026-04-04 11:29:13+00:00,16.06,RED,Kiwoom DRX,Aurora,5,26,10,0.38461538461538464,26,10,0.38461538461538464,2,0,0.0,5,1,0.2,0
2026_20260405_DN_SOOPers_vs_Nongshim_RedForce_S2,LOLTMNT02_377509,1,2026,2026-04-05 08:10:33+00:00,16.06,BLUE,Nongshim RedForce,Azir,1,36,15,0.4166666666666667,36,15,0.4166666666666667,5,2,0.4,2,0,0.0,1
2026_20260405_DN_SOOPers_vs_Nongshim_RedForce_S2,LOLTMNT02_377509,1,2026,2026-04-05 08:10:33+00:00,16.06,BLUE,Nongshim RedForce,Jarvan IV,2,41,21,0.5121951219512195,41,21,0.5121951219512195,8,4,0.5,5,4,0.8,1
2026_20260405_DN_SOOPers_vs_Nongshim_RedForce_S2,LOLTMNT02_377509,1,2026,2026-04-05 08:10:33+00:00,16.06,BLUE,Nongshim RedForce,Jayce,3,18,9,0.5,18,9,0.5,7,5,0.7142857142857143,2,0,0.0,1
2026_20260405_DN_SOOPers_vs_Nongshim_RedForce_S2,LOLTMNT02_377509,1,2026,2026-04-05 08:10:33+00:00,16.06,BLUE,Nongshim RedForce,Jhin,4,22,10,0.45454545454545453,22,10,0.45454545454545453,5,2,0.4,0,0,,1
